tool_id,brand,tool_type,material,source_file
AMPC-153A-40,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153A-41,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153A-42,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153A-43,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153A-44,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153A-45,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153A-45.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153A-46,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153A-47,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153A-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153H-0114,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153H-0116,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153H-0118,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153H-39,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153H-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0113,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0114,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0115,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0116,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0117,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0118,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0119,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0120,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0121,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0122,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0123,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0124,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0125,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0126,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0127,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-0128,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-1.547,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-1.797,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-36,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-37,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-38,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-39,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-40,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-41,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-42,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-43,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-44,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-45,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-45.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-46,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-47,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153N-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0113,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0114,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0115,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0116,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0117,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0118,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0119,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0120,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0121,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0122,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0123,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0124,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0125,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0126,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0127,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-0128,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-1.547,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-1.797,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-36,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-37,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-38,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-39,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-40,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-41,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-42,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-43,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-44,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-45,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-45.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-46,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-47,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-153T-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154A-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154H-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154N-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0129,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0130,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0131,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0200,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0201,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0202,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0203,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0204,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0205,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0206,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0207,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0208,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0209,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0210,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0211,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0212,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0213,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0214,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0215,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0216,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0217,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-0218,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-48,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-49,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-50,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-51,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-52,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-53,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-54,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-55,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-56,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-57,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-58,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-59,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-60,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-61,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-62,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-63,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-64,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-65,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-154T-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YA-.386,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YA-.390,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YA-.421,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YA-0012,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YA-0013,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YA-10,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YA-10.2,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YA-10.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YA-10.8,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YA-11,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YA-9.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YA-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YH-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YN-.386,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YN-.390,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YN-.421,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YN-0012,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YN-0013,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YN-10,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YN-10.2,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YN-10.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YN-10.8,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YN-11,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YN-9.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YN-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YT-.386,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YT-.390,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YT-.421,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YT-0012,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YT-0013,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YT-10,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YT-10.2,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YT-10.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YT-10.8,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YT-11,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YT-9.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15YT-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZA-.451,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZA-.453,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZA-.484,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZA-.506,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZA-.510,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZA-0014,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZA-0015,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZA-0016,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZA-11.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZA-12,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZA-12.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZA-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZH-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZN-.451,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZN-.453,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZN-.484,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZN-.506,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZN-.510,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZN-0014,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZN-0015,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZN-0016,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZN-11.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZN-12,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZN-12.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZN-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZT-.451,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZT-.453,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZT-.484,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZT-.506,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZT-.510,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZT-0014,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZT-0015,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZT-0016,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZT-11.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZT-12,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZT-12.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-15ZT-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-.515,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-.546,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-.578,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-.609,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-.640,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-.671,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-0017,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-0018,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-0019,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-0020,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-0021,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-0022,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-13,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-13.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-14,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-14.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-15,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-15.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-16,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-16.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-17,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-17.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180A-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180H-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-.515,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-.546,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-.578,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-.609,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-.640,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-.671,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-0017,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-0018,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-0019,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-0020,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-0021,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-0022,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-13,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-13.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-14,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-14.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-15,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-15.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-16,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-16.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-17,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-17.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180N-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-.515,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-.546,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-.578,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-.609,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-.640,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-.671,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-0017,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-0018,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-0019,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-0020,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-0021,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-0022,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-13,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-13.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-14,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-14.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-15,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-15.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-16,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-16.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-17,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-17.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-180T-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-.703,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-.734,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-.765,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-.796,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-.801,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-.859,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-.890,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-.921,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-0023,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-0024,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-0025,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-0026,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-0027,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-0028,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-0029,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-0030,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-18,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-18.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-19,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-19.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-20,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-20.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-21,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-21.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-22,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-22.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-23,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-23.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-24,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181A-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181H-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-.703,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-.734,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-.765,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-.796,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-.801,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-.859,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-.890,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-.921,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-0023,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-0024,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-0025,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-0026,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-0027,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-0028,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-0029,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-0030,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-18,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-18.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-19,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-19.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-20,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-20.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-21,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-21.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-22,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-22.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-23,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-23.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-24,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181N-XXXX,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-.703,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-.734,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-.765,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-.796,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-.801,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-.859,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-.890,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-.921,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-0023,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-0024,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-0025,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-0026,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-0027,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-0028,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-0029,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-0030,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-18,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-181T-18.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
