tool_id,brand,tool_type,grade_name,iso,toolpath,op,cut,strategy,dia_in,flutes,vc_sfm,rpm,fz_in,feed_ipm,ap_in,ae_in,coolant,css,hb_min,hb_max,flute_source,source_file
ADD-Accupro-ACCU-0.0090,Accupro,end_mill,Gray Iron (K),K,Trochoidal,milling,roughing,trochoidal,0.009,4,837,354450,0.0018,2612.32,0.0225,0.0007,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090,Accupro,end_mill,Gray Iron (K),K,Slot,milling,roughing,slot,0.009,4,446,189040,0.0013,964.55,0.0045,0.009,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090,Accupro,end_mill,Gray Iron (K),K,Ramp,milling,roughing,plunge,0.009,4,390,165410,0.0007,468.88,0.009,0.0043,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090,Accupro,end_mill,Gray Iron (K),K,Semi,milling,semi_finishing,conventional,0.009,4,607,257150,0.001,1052.9,0.009,0.0055,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090,Accupro,end_mill,Gray Iron (K),K,Finish,milling,finishing,conventional,0.009,4,656,278000,0.0008,875.59,0.009,0.0067,air,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090,Accupro,end_mill,Gray Iron (K),K,HSM,milling,finishing,hsm,0.009,4,853,361400,0.0008,1138.27,0.0014,0.0045,air,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090,Accupro,end_mill,Ductile Iron (K),K,Rough,milling,roughing,conventional,0.009,4,438,185664,0.0014,1052.58,0.009,0.0043,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090,Accupro,end_mill,Ductile Iron (K),K,HEM Adaptive,milling,roughing,adaptive,0.009,4,614,259930,0.0017,1768.34,0.018,0.0009,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090,Accupro,end_mill,Ductile Iron (K),K,Trochoidal,milling,roughing,trochoidal,0.009,4,657,278496,0.0018,2052.54,0.0225,0.0007,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090,Accupro,end_mill,Ductile Iron (K),K,Slot,milling,roughing,slot,0.009,4,351,148531,0.0013,757.86,0.0045,0.009,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090,Accupro,end_mill,Ductile Iron (K),K,Ramp,milling,roughing,plunge,0.009,4,307,129965,0.0007,368.4,0.009,0.0043,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090,Accupro,end_mill,Ductile Iron (K),K,Semi,milling,semi_finishing,conventional,0.009,4,477,202046,0.001,827.27,0.009,0.0055,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090,Accupro,end_mill,Ductile Iron (K),K,Finish,milling,finishing,conventional,0.009,4,516,218428,0.0008,687.96,0.009,0.0067,air,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090,Accupro,end_mill,Ductile Iron (K),K,HSM,milling,finishing,hsm,0.009,4,670,283957,0.0008,894.35,0.0014,0.0045,air,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Gray Iron (K),K,Rough,milling,roughing,conventional,0.009,4,558,236300,0.0014,1339.65,0.009,0.0043,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Gray Iron (K),K,HEM Adaptive,milling,roughing,adaptive,0.009,4,781,330820,0.0017,2250.62,0.018,0.0009,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Gray Iron (K),K,Trochoidal,milling,roughing,trochoidal,0.009,4,837,354450,0.0018,2612.32,0.0225,0.0007,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Gray Iron (K),K,Slot,milling,roughing,slot,0.009,4,446,189040,0.0013,964.55,0.0045,0.009,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Gray Iron (K),K,Ramp,milling,roughing,plunge,0.009,4,390,165410,0.0007,468.88,0.009,0.0043,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Gray Iron (K),K,Semi,milling,semi_finishing,conventional,0.009,4,607,257150,0.001,1052.9,0.009,0.0055,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Gray Iron (K),K,Finish,milling,finishing,conventional,0.009,4,656,278000,0.0008,875.59,0.009,0.0067,air,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Gray Iron (K),K,HSM,milling,finishing,hsm,0.009,4,853,361400,0.0008,1138.27,0.0014,0.0045,air,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Ductile Iron (K),K,Rough,milling,roughing,conventional,0.009,4,438,185664,0.0014,1052.58,0.009,0.0043,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Ductile Iron (K),K,HEM Adaptive,milling,roughing,adaptive,0.009,4,614,259930,0.0017,1768.34,0.018,0.0009,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Ductile Iron (K),K,Trochoidal,milling,roughing,trochoidal,0.009,4,657,278496,0.0018,2052.54,0.0225,0.0007,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Ductile Iron (K),K,Slot,milling,roughing,slot,0.009,4,351,148531,0.0013,757.86,0.0045,0.009,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Ductile Iron (K),K,Ramp,milling,roughing,plunge,0.009,4,307,129965,0.0007,368.4,0.009,0.0043,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Ductile Iron (K),K,Semi,milling,semi_finishing,conventional,0.009,4,477,202046,0.001,827.27,0.009,0.0055,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Ductile Iron (K),K,Finish,milling,finishing,conventional,0.009,4,516,218428,0.0008,687.96,0.009,0.0067,air,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0090-end_mill,Accupro,end_mill,Ductile Iron (K),K,HSM,milling,finishing,hsm,0.009,4,670,283957,0.0008,894.35,0.0014,0.0045,air,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0100,Accupro,drill,Gray Iron (K),K,Drill,drilling,roughing,conventional,0.01,2,246,93989,0.0007,133.21,0,0.0098,flood,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0100,Accupro,drill,Gray Iron (K),K,Peck,drilling,roughing,plunge,0.01,2,172,65792,0.0004,46.62,0,0.0098,flood,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0100,Accupro,drill,Ductile Iron (K),K,Drill,drilling,roughing,conventional,0.01,2,193,73849,0.0007,104.67,0,0.0098,flood,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0100,Accupro,drill,Ductile Iron (K),K,Peck,drilling,roughing,plunge,0.01,2,135,51694,0.0004,36.63,0,0.0098,flood,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0100-drill,Accupro,drill,Gray Iron (K),K,Drill,drilling,roughing,conventional,0.01,2,246,93989,0.0007,133.21,0,0.0098,flood,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0100-drill,Accupro,drill,Gray Iron (K),K,Peck,drilling,roughing,plunge,0.01,2,172,65792,0.0004,46.62,0,0.0098,flood,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0100-drill,Accupro,drill,Ductile Iron (K),K,Drill,drilling,roughing,conventional,0.01,2,193,73849,0.0007,104.67,0,0.0098,flood,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0100-drill,Accupro,drill,Ductile Iron (K),K,Peck,drilling,roughing,plunge,0.01,2,135,51694,0.0004,36.63,0,0.0098,flood,0,160,320,record,Accupro_catalog
